232,Banjir,12/7/2013,14:00:00 WIB,112.801,-7.57887,Ds. Kalianyar Ds. Tambakan Ds. Kalirejo Kec. Bangil Kab. Pasuruan Prov. Jawa Timur,Korban Jiwa : Nihil,Kerugian Materil : Nihil,"Kondisi Mutakhir : ﾕ Terjadi genangan air setinggi 20 ﾖ 70 cm di Ds. Kalianyar 900 KK, Ds. Tambakan 600 KK dan beberapa jalan di Kec. Bangil Kronologis : ﾕ Hujan deras sehingga menyebabkan kenaikan debit sungai kedunglarangan Upaya : Warga menyelamatkan barang ﾖ barang berharga milik mereka ke tempat yang tinggi atau lebih aman",,,,,,,,,,,
233,Banjir,12/6/2013,17:15 WIB,99.2622,0.489853,Ds. Bonca Bayuon Ds. Padang Silojongan Ds. Muara Bangko Ds. Huta Baringin Ds. Simpang Talap Ds. Ranto Nalinjang Ds. Huta Raja Ds. Manisak kabKec. Ranto Baek Kab. Mandailing Natal Prov. Sumatera Utara,Nihil,"- Ds. Muaro Bangko : 1 rumah RR, Tebing Pengaman RB, - Ds. Huta Baringin : 1 rumah RR, - Ds. Simpang Talap : 3 rumah RB, 4 rumah RR, - Ds. Huta Raja : 1 Jembatan Rambin RB, - Ds. Manisak : 1 Jembatan Rambin RB","*Kronologis : Curah hujan yang cukup tinggi sehingga mengakibatkan banjir *Upaya : -Tim TRC dan Muspika Kec. Ranto Baek segera melakukan kaji cepat dan penanganan darurat di lokasi bencana, - Mendirikan Posko di kantor camat batahan, - Melakukan pendataan kerusakan akibat bencana *Kondisi Mutakhir : Pada tgl 7 desember 2013 pkl. 09.00 WIB masyarakat sudah kembali ke rumah masing ﾖ masing untuk melakukan pembersihan",,,,,,,,,,,
234,Banjir,12/5/2013,17:30 WITA,124.802,1.05276,Ds.Molompar 1 Ds.Melompar Kec.Belang Ds.Nataan Kec.Ratahan Ds.Lowu 2 Ds.Lowu 1 Kec.Ratahan Kab.Minahasa Tenggara Prov.Sul-Ut,1 orang meninggal a.n. Merdi Koindin (43th/L) dan 1 orang hilang bernama Yanti Bili (11th/P),"13 Unit Rumah RB, 23 Unit Rumah RS, 32 Unit Rumah RR, 2 jembatan terancam, 1 jembatan RB, 1 unit Kantor desa RS, 2 Gereja RR, 2 Bangunan Resting Area RB, 1 Bangunan Resting Area hilang.",*Kondisi Mutakhir : Banjir sudah berangsur-angsur surut *Kronologis : -Hujan deras sejak pkl. 15.00 s/d 17.00 sehingga meluapkan sungai Kawiwi *Upaya : -BPBD mengevakuasi para korban ke rumah terdekat dan aman -Mendata kebutuhan yg diperlukan oleh para korban,,,,,,,,,,,
235,Banjir,12/5/2013,20:00 WIB,109.341,-0.0179179,Ds. Pasir Ds. Sebukit Rama Dsn. Parit Amanku Dsn. Pasir Kiut Dsn. Lestari Kec. Mempawah Hilir Ds. Tekam Ds. Sejegi Dsn. Terlayar Kec. Mempawah Timur Kab. Pontianak Prov. Kal-Bar,- Kec. Mempawah Hilir : 928 KK / 4.140 jiwa mengungsi ke Sebukit Rama.,- Kec. Mempawah Timur : 110 unit rumah terendam air dan 2 unit sekolah terendam air - Kec. Mempawah Hilir : 4 unit tempat ibadah dan 2 unit sarana kesehatan terendam,"*Kondisi Mutakhir : - Kec. Segedong banjir terjadi pada tanggal 06 Desember 2013, pukul 09.00 WIB lebih disebabkan oleh pasangnya air laut (Rob) dan hujan. TMA ﾱ 30 ﾖ 50 cm. - TMA di Kec. Mempawah Timur 50cm ﾖ 1 meter - TMA di Kec. Mempawah Hilir 1 ﾖ 2 meter - Kec. Mempawah Timur Ds. Terlayar. TMA 50 cm. - Kec. Mempawah Hilir Ds. Pasir TMA 20 cm *Kronologis : Untuk Kec. Toho dan Kec. Sadaniang banjir disebabkan oleh air kiriman dari Kec. Mempawah Hulu, Kab. Landak. *Upaya : - BPBD telah mengirimkan bantuan berupa bahan makanan (Beras dan Mie Instan) ke Kec. Toho. - Mendirikan Posko di Desa Sepang, Desa Toho Hilir dan Desa Pak Utan. - Tim pemantau telah diturunkan ke Kec. Segedong untuk terus mengamati kondisi",,,,,,,,,,,
236,Banjir,12/3/2013,16:00 WIB,107.397,-7.40194,Ds. Kertajadi Kp. Sukamaju Kp. Bobojong Kp. Babakan Ds. Cidamar Kec. Cidaun Kab. Cianjur Prov. Jawa Barat,"*Korban Jiwa : ﾕ Ds. Cisaranten, Kec. Cikadu ﾻ 2 orang (MD) a.n Aminah/50th/P dan Asiah/60th /P ﾻ 2 orang (LB) a.n Alwan /25th/L dan Ita/23th/P ﾻ 25 KK, 86 jiwa diungsikan ﾕ Ds. Mekarsari, Kec. Naringgul ﾻ 2 orang (LB) an. Entang/50th/L dan Oyom/50th/L ﾻ 2 orang (LR) an. Cucu/41 thn dan Karmita/80th ﾕ Ds. Kertajadi, Kec. Cidaun ﾻ 2 orang Hilang an. Kusnadi/50th/L dan Karna/72 th/L ﾕ Pengungsi: ﾻ Kec. Cikadu Pengungsi 64 KK / 97 Jiwa. ﾻ Kec. Naringgul Pengungsi 26 KK / 93 Jiwa. ﾻ Kec. Cidaun Pengungsi 58 KK / 304 Jiwa.","*Kerugian Materil : ﾕ Kerusakan: ﾻ Kec. Cikadu : 3 unit rumah (RB), 1 unit rumah (RS) dan 1 unit rumah (RR). Total: 5 unit rumah ﾻ Kec. Naringgul: Nihil ﾻ Kec. Cidaun: 61 unit rumah (RB), 19 unit rumah (RR). Total: 80 unit rumah Kronologis : ﾕ Curah hujan yangg tinggi & lama selama beberapa hari sebelum kejadian gerakan tanah ﾕ Kemiringan lereng yang terjal, menyebabkan material mudah bergerak ﾕ Tanah pelapukan pada lereng yang labil dan jenuh air","*Kronologis : -Hujan deras *Upaya : ﾕ BPBD memberikan rekomendasi teknis penanganan bencana gerakan tanah ﾕ Memberikan sosialisasi mengenai kandas gerakan tanah yg terjadi kpd masyarakat ﾕ BPBD masih terus melakukan pendataan terhadap kerugian materil dan korban jiwa. ﾕ Pencarian Korban akibat bencana banjir bandang an. Karna dan Kusnadi direncanakan sampai hari Minggu, 08 Desember 2013 ﾕ Memberikan bantuan logistik berupa makanan siap saji, Perlengkapan Mandi, Pakaian, tenda, tikar, matras dll.",,,,,,,,,,,
237,Banjir,12/3/2013,14:00 WITA,109.759,0.423729,Ds. Tunang Ds. Salayaas Ds. Mentoge Ds. Karagan Ds. Garu Ds. Sampuro Dsn. Pare Ds. Pahong Kec. Mempawah Hulu Dsn. Ganye Ds. Menjalin Kec. Menjalin Kec. Senggah Temila Kec. Menyuke Kec. Meranti Kab. Landak Prov. Kalimantan Barat,"- 1 orang bernama Aran (46th/L) warga Ds. Pakhong, Kec. Mempawah Hulu meninggal dunia - 1 orang hilang terseret arus dan sudah ditemukan",1 rmh hanyut di Kec. Karangan,*Kondisi Mutakhir : -air telah surut di Kec. Mempawah Hulu -di Kec. Menjalin air sudah surut. TMA saat ini ﾱ 1 meter *Kronologis : -Hujan deras *Upaya : -POSKO DARURAT bencana banjir telah didirikan di Kec. Sidas oleh BPBD Kab. Landak untuk mengcover sebagian daerah bencana di Kec. Sidas dan Kec. Karangan -POSKO DARURAT bencana banjir sudah didirikan di Kec. Mempawah Hulu/Menjalin oleh BPBD Kab. Pontianak untuk mengcover sebagian daerah yg terendam -Pihak BPBD Kab. Landak beserta TIM dari instansi terkait sejak awal terjadinya bencana telah berada sekitar lokasi bencana untuk melakukan evakuasi masyarakat serta telah menyalurkan bantuan logistik dan buffer stock -BASARNAS Prov. Kal-Bar telah menugaskan satu TIM ke Kec. Mempawah Hulu beserta 2 perahu karet bermesin untuk melakukan evakuasi pencarian korban. Dan dalam waktu dekat BASARNAS akan kembali menugaskan sebanyak satu TIM lagi ke daerah tersebut,,,,,,,,,,,
238,Banjir,12/3/2013,14.00 WITA,109.375,0.556948,Kec. Ngabang Ds. Pakhong Dsn. Pare Ds. Tunang Ds. Salayaas Ds. Mentoge Ds. Karangan Ds. Garu Ds. Sampuro Kec. Mempawah Hulu Ds. Menjalin Dsn. Ganye Kec. Senggah Temila Kec. Menyuke Kec. Meranti Kec. Menjalin Kab. Landak Prov. Kalimantan Barat,"- 1 orang bernama Aran (46th/L) warga Ds. Pakhong, Kec. Mempawah Hulu MD - Jumlah korban terdampak : Kec. Menjalin : 920 KK, Kec. Mempawah Hulu 2.400 KK, Kec. Menyuke 1.400 KK, Kec. Sompak 192 KK, Kec. Ngabang 5.272 KK - 1 org hilang terseret arus dan sudah ditemukan. - Terdapat 20 jiwa yang mengungsi di Posko pengungsian Pesayangan, Ngabang.",- 1 rmh hanyut di Kec. Karangan - 200 unit rmh di Kec. Mempawah Hulu terendam - Jalan poros antara Ds. Karangan dan Pejantangan bergeser sekitar 30 meter.,*Kondisi Mutakhir : Banjir sudah surut. *Kronologis : Hujan deras *Upaya : - POSKO DARURAT bencana banjir telah didirikan di Kec. Sidas oleh BPBD Kab. Landak untuk mengcover sebagian daerah bencana di Kec. Sidas dan Kec. Karangan - POSKO DARURAT bencana banjir sudah didirikan di Kec. Mempawah Hulu/Menjalin oleh BPBD Kab. Pontianak untuk mengcover sebagian daerah yg terendam - Pihak BPBD Kab. Landak beserta TIM dari instansi terkait sejak awal terjadinya bencana telah berada sekitar lokasi bencana untuk melakukan evakuasi masyarakat serta telah menyalurkan bantuan logistik dan buffer stock - BPBD mendirikan 2 posko pengungsian yaitu di Kec. Ngabang dan Pesayangan. - BASARNAS Prov. Kal-Bar telah menugaskan satu TIM ke Kec. Mempawah Hulu beserta 2 perahu karet bermesin untuk melakukan evakuasi pencarian korban. Dan dalam waktu dekat BASARNAS akan kembali menugaskan sebanyak satu TIM lagi ke daerah tersebut. - DPRD Kab. Landak memberikan bantuan berupa makan. *Kendala : Pemberian bantuan ke lokasi banjir terutama ke Kec. Mempawah Hulu terhambat oleh putusnya jembatan di Ds. Sompak.,,,,,,,,,,,
239,Banjir,12/1/2013,08:00 WIB,103.082,-1.70839,Ds. Benteng Rendah Ds. Teluk Meitang Ds. Cengkati Baru Ds. Cengkati Gedang Ds. Cengkati Kecil Ds. Sungai Puar Ds. Rantau Gedang Ds. Kembang Keseban Ds. Kembang Tanjung Kec. Mersam Ds. Danau Embat Ds. Terusan Kec. Maro Seboilir Ds. Juiti Ds. Ola Besar Ds. Durian Runcuk Ds. Aur Gading Ds. Paku Aji Ds. Hyran Ds. Matagual Ds. Muara Jangga Ds. Koto Boyo Ds. Simpang Karmeo Ds. Jang Gaur Kec. Batin Kab. Batanghari Prov. Jambi,Nihil,-Kec. Batin : 10 rumah terendam -Kec. Mersam : 15 rumah terendam,*Kondisi Mutakhir: -TMA di Kec. Batin 210 cm -TMA di Kec. Maro Seboilir 230 cm -TMA di Kec. Mersam : 225 cm *Kronologis: -curah hujan yang tinggi menyebabkan sungai Batanghari meluap *Upaya: -TRC BPBD siaga dalam memantau keadaan -BPBD setempat sudah menyiapkan perahu karet dan tenda pengungsi bila terjadi keadaan darurat *Kendala: -Kurangnya perahu karet,,,,,,,,,,,
240,Banjir,11/25/2013,17.00 WIB,112.869,-7.62716,Ds. Bendungan Ds. Tambakrejo Kec. Kraton Ds. Pekoren Ds. Mojoparon Kec. Rembang Ds. Kedungringin Kec. Beji Kel. Latek Kel. Kalirejo Kel. Kalianyar Kel. Tambakan Kel. Manaruwi Ds. Masangan Kec. Bangil Kab. Pasuruan Prov. Jawa Timur,Nihil,ﾱ1500 unit rumah terendam (Masih Dalam pendataan) dan Jalur Pantura di kec. Bangil terendam air,*Kronologis: - Hujan deras disertai angin kencang sehingga air Sungai Kraton dan Kali Welang. meluap dan menyebabkan banjir. *Upaya: - BPBD Kab. Pasuruan bersama unsur MUSPIKA dan TAGANA setempat melakukan antisipasi dengan mendirikan posko lapangan dan bersiap siaga untuk melakukan evakuasi. - Melakukan Asessment. - Berkoordinasi dangna SKPD / Instansi terkait. *Kondisi Mutakhir: - TMA 50-65 cm - Air sudah mulai surut pada Pkl. 01.00 WIB,,,,,,,,,,,
241,Banjir,11/25/2013,19.00 WIB,112.901,-7.66075,Kel. Purutrejo Kel. Sekargadung Kec. Purworejo Kel. Kebonsari Kel. Petamanan Kec. Panggungrejo Kel. Karangketug Kel. Krapyakrejo Kec. Gadingrejo Kel. Bakalan Kel. Blandongan Kel. Krampyangan Kel. Kepel Kec. Bugul Kidul Kota. Pasuruan Prov. Jawa Timur,"Korban Jiwa : ﾕ 1 orang warga bernama Rofik warga Dsn. Karangasem, Kel. Karangketug, Kec. Gadingrejo, Kota Pasuruan, segera dirujuk ke RSUD dr. Soedarsono Kota Pasuruan. ﾕ Kel. Karangketug, Dsn. Karangasem, Rujak Gadung dengan genangan sedalam ﾱ 210 cm. Luas areal tergenang ﾱ 15 RT. Jumlah warga terdampak 1.200 KK ﾕ Kel. Randusari dengan genangan sedalam ﾱ 120 cm. Luas areal tergenang ﾱ 11 RT. Jumlah warga terdampak 800 KK. ﾕ Kel. Krapyakrejo dengan genangan sedalam ﾱ 100 cm. Luas areal tergenang ﾱ 2 RT. Jumlah warga terdampak 180 KK.","Kerugian Materil : ﾕ Data sementara : - Kerugian secara materil masih dalam pendataan. - Tanggul Parafet sepanjang ﾱ 20 meter diruas Dsn. Karangasem, Kel. Karangketug ambruk.","Kronologis : Banjir disebabkan oleh hujan dengan intensitas tinggi diwilayah Lawang, Purwodadi, dan sekitarnya. Upaya : ﾕ Mengevakuasi warga masyarakat Dsn. Karangasem, Kel. Karangketug ke halaman Pabrik Kulit ﾓGajahﾔ Pasuruan dengan mengerahkan 4 unit Perahu Karet. ﾕ Mengaktifkan Dapur Umum menggunakan Truk Dapur Lapangan, dengan tenaga dari Taruna Siaga Bencana Dinas Sosial Tenaga Kerja dan Transmigrasi Kota Pasuruan. ﾕ Melakukan Koordinasi dengan Dinas-dinas dan instansi terkait lainnya dalam melakukan evakuasi dan pendataan terhadap dampak kejadian. ﾕ Bekerjasama dengan Lurah dan Ketua RT mengadakan material Pasir untuk membuat tanggul darurat menggunakan tumpakan karung pasir pada ruas tanggul parafet yang roboh sepanjang ﾱ 20 meter. ﾕ Melaporkan secara lisan kepada BPBD Prov. Jawa Timur sebagai laporan awal. ﾕ Mengajukan permohonan bantuan beronjong kawat ke BPBD Prov. Jawa Timur. Personil : ﾕ BPBD Kota Pasuruan, POLRESTA Pasuruan, KODIM 0819 dan KORAMIL Kec. Gadingrejo Kota Pasuruan, Kecamatan Gadingrejo, Dinkes Kota Pasuruan, ORARI Lokal Pasuruan, PMI Kota Pasuruan, Kwarcab Pramuka Kota Pasuruan, PLN Kota Pasuruan dan masyarakat Kota Pasuruan.",,,,,,,,,,,
242,Banjir,11/25/2013,15.30 WITA,119.354,-2.05438,Ds. Tobadak I Ds. Mahahe Ds. Lara Ds. Tasoko Ds. Salobiri Kec. Tobadak Ds. Tabolang Ds. Salolebo Kec. Topoyo Kab. Mamuju Tengah Prov. Sul-Bar,"* Korban Jiwa : - Kec. Topoyo, Ds. Salolebo, Dsn. Pesamaian, 100 Orang sakit - Dsn. Salolebo, 37 Orang sakit - Dsn. Batu Papan, 20 Orang sakit - Dsn. Batu Dinding, 2 Orang sakit - Ds. Tapilina, Dsn. Beringin 1 Orang sakit - Ds. Tobadak IV, Batu Parigi, 1 Orang sakit - Ds. Tasokko, Dsn. Muhajir, 1 Orang sakit, 4 Orang (MD)","* Kerugian Materil : - Kec. Topoyo, Ds. Salolebo, Dsn. Pesamaian, 30 Rumah (RB), 5 Rumah (RR) - Kurumana, 1 Rumah (RB) - Dsn. Salolebo, 9 Rumah (RB), 17 Rumah (RR) - Dsn. Batu Papan, 10 Rumah (RB), 9 Rumah (RR) - Dsn. Batu Dinding, 9 Rumah (RB), 9 Rumah (RR) - Dsn. Batu Tanga, 3 Rumah (RB) - Dsn. Mambi, 3 Rumah (RR) - Dsn. Buntiti, 1 Rumah (RB), 1 Rumah (RR) - Dsn. Mariana Pulau, 35 Rumah (RB) - Dsn. Salonusu, 4 Rumah (RB) - Dsn. Tallung Allo, 4 Rumah (RR) - Ds. Tobadak IV, Batu Parigi, 1 Rumah (RB) - Ds. Lara, Dsn. Bulu Baru, 4 Rumah (RB), 42 Rumah (RR) - Dsn. Salubarana, 4 Rumah (RB), 55 Rumah (RR) - Dsn. Kadundung, 7 Rumah (RB), 62 Rumah (RR) - Dsn. Sampoang, 5 Rumah (RB), 64 Rumah (RR) - Ds. Salobiro, Dsn. Bendungan, 33 Rumah (RB), 28 Rumah (RR) - Dsn. Salobiro, 10 Rumah (RB), 44 Rumah (RR) - Dsn. Pangeran, 10 Rumah (RB), 42 Rumah (RR) - Ds. Tasokko, Dsn. Muhajir, 20 Rumah (RB), 30 Rumah (RR) - Dsn. Tomemba, 2 Rumah (RB), 20 Rumah (RR) - Dsn. B. Karampuang, 6 Rumah (RB) * Kondisi Mutakhir : - Kec. Topoyo, Ds. Salolebo, Dsn. Pesamaian, 474 Jiwa yang mengungsi - Dsn. Salolebo, 219 Jiwa yang mengungsi","* Kronologis : - Sungai yang meluap akibat hujan deras yang mengguyur sejak Pkl.15:30-04:00 WIB * Upaya : - Evakuasi, pengamanan dan penyelamatan korban oleh masyarakat, pemerintah setempat, TRC BPBD Prov. Sul-Bar, Tagana Dinsos Prov. Sul-Bar dan Tim Basarnas - Mencari korban yang belum ditemukan - Identifikasi dan inventarisasi korban banjir dan longsor - Pemeriksaan kesehatan, pengobatan dan visum korban - Pembuatan posko bencana - Penyuluhan bantuaan logistik disemua titik bencana",,,,,,,,,,,
243,Banjir,11/21/2013,19:30 WITA,0,0,Ds Pentolo Ds Motilngo Ds Titidu Kec Kewandang Desa Ipilo Ds Molongota Ds Coklat Kec. Tomilito Ds. Leyad Ds. Bubode Ds. Milayo Ds. Jembatan Merah Kec Gentuma raya Kab. Gorontalo Utara Prov. Gorontalo,Nihil,* Kec Gentuma raya - Desa Ipilo : 1471 Jiwa - Ds Molongota : 761 Jiwa - Ds Coklat: 450 Jiwa *Kec. Tomilito - Ds. Leyad:119 kk/503 jiwa - Ds. Bubode:268 kk/1002 jiwa - Ds. Milayo: 188 kk 692 Jiwa - Ds. Jembatan Merah 1001 Jiwa * Kec Kewandang - Ds Pentolo: 430 KK 1637 Jiwa - Ds Motilngo: 1419 jw - Ds Titidu: 2239 jw,"*Kronologis : - Hujan dengan intensitas cukup tinggi yang turun sejak Pkl. 19:00 WITA - 4 bulan kemarau mengakibatkan kerusakan tanaman yang menyumbat sungai, - Luapan sungai disertai kayu gelondongan mengahnatam rumah warga. *Upaya : - BPBD setempat sedang dalam pendataan korban yang menderita dan melakukan pembersihan rumah rumah penduduk tapi.",,,,,,,,,,,
244,Banjir,11/20/2013,14.00 WIB,105.146,-5.75386,Ds. Bawang Kec. Punduh Pidada Kab. Pesawaran Prov. Lampung,Korban Jiwa : - Nihil,Kerugian Materil : - 10 Rumah terendam - 5 Perahu nelayan terbawa arus laut,Kronologis : - Hujan deras di Ds. Bawang selama 4 jam - Meluapnya air laut sehingga merendam perumahan mencapa TMA 1-2 meter Upaya : - BPBD dan warga setempat membersihkan rumah-rumah yang terendam dan mulai surut - BPBD sudah membagikan sembako kepada masyarakat yang terdampak banjir,,,,,,,,,,,
245,Banjir,11/19/2013,05.00 WIB,101.184,1.09492,Sungai Sam-sam Ds. Pinggir Kec. Pinggir Kab. Bengkalis Prov. Riau,Korban Jiwa : - 3 kk mengungsi,Kerugian Materil : - 37 rumah terendam,"Kronologis : - Hujan deras membuat sungai Sam-sam meluap setinggi pinggang (ﾱ1 meter) - Rumah warga yang terendam adalah milik warga pedalaman Suku Sakai yang rutin terjadi banjir pada setiap November ﾖ Desember. Upaya : - BPBD bersama DINSOS, Camat, dan Dinkes mendirikan tenda pengungsi dan memberikan bantuan sandang pangan. - BPBD kesulitan mengevakuasi korban dikarenakan warga yang sebagian besar berprofesi sebagai Nelayan Sungai enggan untuk pindah, kecuali wanita dan anak-anak yang hanya mau mengungsi pada siang hari saja dikarenakan pada malam hari air surut.",,,,,,,,,,,
246,Banjir,11/19/2013,20.30 WITA,115.781,-0.524555,Kec.Muara Lawa Kec.Damai Kec.Nyuatan Kab. Kutai Barat Prov. Kal-Tim,Nihil,"*Kerugian Materil : -Kec. Nyuatan 214 rmh terendam, 292 KK mengungsi -Kec. Damai 600 rmh terendam, 951 KK/3.699 jiwa mengungsi -Kec. Muara Lawa 1.146 rmh terendam, 1.238 KK mengungsi *Kondisi Mutakhir : -TMA saat ini 50-80 cm -Pengungsi sudah kembali ke rumah masing-masing",*Kronologis : -Hujan deras *Upaya : -Distribusi bantuan dari BPBD Kab. Kutai Barat bersama BPBD Provinsi sudah distribusikan,,,,,,,,,,,
247,Banjir,11/18/2013,06: 00 WITA,114.007,-2.76384,Kec. Teweh Baru Kec Gunung Purei Kab. Barito Utara Provinsi Kalimantan Tengah,Dalam Pendataan,Dalam pendataan,"* Kronologis : - Meluapnya sungai teweh/merayan/benangin anak sungai Barito - Banjir sejak senin 18 November 2013 sampai selasa pukul 15:45 WIB dan belum surut sehingga warga mengungsi kerumah warga yang lebih tinggi. - Ketinggian banjir 2,5 M sampai 3 meter. Upaya : - Wakil bupati beserta kepala BPBD Provinsi meninjau lokasi dengan menggunakan speed Boat, - Tim BPBD provinsi mengantarkan logistic ke lokasi berupa Sembako, selimut dan alat dapur tetapi belum sampai dilokasi karena jalan tidak bias dilalui Kebutuhan Mendesak : - Air Mineral dan Makanan siap saji Kondisi Mutakhir : - Tggl 20 Nov 2013 TMA sudah mulai surut sekitar 3-4,5 meter - Per Tggl 21 Nov 2013 cuaca mendung dan gerimis",,,,,,,,,,,
248,Banjir,11/16/2013,18.00 WIB,105.172,-5.71199,Ds. Bawang Kec. Punduh Pidada Kab. Pesawaran Prov. Lampung,Nihil,- 47 Rumah terendam - 4 Tanggul jebol di Way Barat dan Way Bawang - 5 Perahu hilang - 2 Unit TV dan Komputer 1 Unit hanyut terbawa arus * Kondisi Mutakhir : - Air sudah surut kembali,* Kronologis : - Laut pasang dan hujan deras yang terjadi secara terus - menerus. * Upaya : - BPBD Pesawaran dan Dinas Instansi terkait beserta warga setempat telah melakukan gotong - royong dilokasi bencana,,,,,,,,,,,
249,Banjir,11/16/2013,12.40 WIB,106.808,-6.27422,RT.04 / RW.01 Jl. Antasari Rumah Penjaga Sekolah SDN 15 Kel. Cilandak Barat Kec. Cilandak Kota Jakarta Selatan Prov. DKI Jakarta,- Nihil,1 Unit Rumah Terbakar,* Kronologis : - Korsleting arus listrik * Upaya : - Penanganan 11 unit Mobil DPK Jakarta Selatan - Tindak Lanjut Polsek dan Satpol PP setempat,,,,,,,,,,,
250,Banjir,11/15/2013,08.00 WIB,102.668,-3.45482,Desa Sandi Rejo Kec. Suku Rejang Kab. Rejang Lebong Prov. Bengkulu,- Terdapat pengungsi sekitar 200 jiwa,- Masih dalam pendataan *Kondisi Mutakhir : - Air berangsur surut. TMA saat ini ﾱ1 meter,"*Kronologis : - Banjir disebabkan oleh hujan deras. *Upaya : - BPBD sudah melakukan evakuasi korban, mendrikan posko pengungsian dan memberikan bantuan logistik",,,,,,,,,,,
251,Banjir,11/15/2013,08.00 WIB,102.696,-3.50874,Ds. Sandi Rejo Kec. Suku Rejang Kab. Rejang Lebong Prov. Bengkulu,Nihil,- ﾱ 300 Rumah terendam banjir * Kondisi Mutakhir : - Air berangsur surut. TMA saat ini ﾱ 50 cm - Ada pengungsi sekitar 200 jiwa / 120 KK di daerah Ds. Sumber Bening,"* Kronologis : - Banjir disebabkan oleh hujan deras * Upaya : - BPBD Kab. Rejang Lebong sudah melakukan evakuasi korban, mendirikan posko pengungsian dan memberikan bantuan logistik - BPBD Kab. Rejang Lebong masih melakukan Pendataan",,,,,,,,,,,
252,Banjir,11/15/2013,15:00 WIB,110.368,-7.79731,RT.49/11 Terban Gondokusuman RT.30/07 Klitren Kota Yogyakarta Prov.DI Yogyakarta,Nihil,"-RT.30/07 Klitren Sungai Belik,24 Rumah tergenang air setinggi 15-20 Cm yang disebabkan saluran drainase yang buruk -RT.49/11 Terban,5 Rumah (lokasi sebelah barat sungai belik) tergenang air setinggi 1 meter",*Kronologis: -Luapan air dari sungai belik *Upaya: -Penyedotan air dari rumah-rumah warga oleh TRC BPBD DIY,,,,,,,,,,,
253,Banjir,11/14/2013,23.00 WIB,102.578,-3.65143,Desa Gunung Agung Kec. Bermani Hilir Kab. Kepahiang Prov. Bengkulu,- Nihil,- Hewan ternak hanyut (jumlah dalam pendataan) - Beberapa rumah rusak (dalam pendataan),*Kronologis : - Banjir disebabkan oleh hujan lebat. *Upaya : - BPBD sedang melakukan pendataan korban dan kerusakan dilapangan. - DINSOS memberikan beras untuk para korban.,,,,,,,,,,,
254,Banjir,11/13/2013,17:00 WIB,106.627,-6.1752,Ds. Pasir Nangka Kec. Tigaraksa Kab. Tangerang Prov. Banten,Nihil,1200 Rumah terdiri dari 1200 KK/6000 KK terendam setinggi 180 cm,"*Kronologis: Akibat Hujan dari pagi sampai sore hari sehinga kali sumansirih meluap *Upaya: -Dinas Damkar PB mempersiapkan dapur Umum, - Mendistribusikan logistik untuk para korban berupa Mie Instan 30 Dus, Air Mineral 30 Dus, Sarden 180 Kaleng dan beras 6 karung @50 Liter. - Membuat posko darurat di RW 04",,,,,,,,,,,
255,Banjir,11/13/2013,07:00 WIT,134.324,-2.85517,Distrik Wasior Distrik Wondiboy Distrik Rasie Kab. Teluk Wondamak Prov. Papua Barat,Nihil,9 unit rumah rusak berat dan 1 unit jembatan terputus,"*Kronologis : Lima sungai (Susanduai, Andris, Mangoare, Kabou dan sungai hati) meluap secara bersamaan, Korban hanyut di sungai Hati *Upaya : BPBD setempat sedang melakukan pencarian korban dan melakukan pendataan *Kondisi Mutakhir : Hujan sudah mulai reda dan air berangsur-angsur mulai surut",,,,,,,,,,,
256,Banjir,11/13/2013,18:00 WIB,106.779,-6.27753,"RT.03,04 / RW.08 RT.10,11,12,13,14,15,16,17 / RW.05 Kel. Pondok Pinang Kec. Kebayoran Lama Kota Jakarta Selatan Prov. DKI Jakarta",Nihil,Nihil,*Kondisi Mutakhir: -TMA 10 ﾖ 20 cm -Rumah terdampak genangan air 53 KK *Kronologis: -Akibat luapan pintu air Pesanggrahan *Upaya: -BPBD setempat sudah mensosialisasikan kepada masyarakat untuk waspada banjir,,,,,,,,,,,
257,Banjir,11/13/2013,17:00 WIB,106.429,-6.07664,"Ds. Cirumpak Kec. Kronjo RW.07,08,10 Perumahan Mustika Ds. Pasir Nangka Kec. Tigaraksa Kab. Tangerang Prov. Banten",Nihil,Rumah yang terdampak 1400 KK,"*Kronologis : Akibat Hujan dari pagi sampai sore hari *Upaya : -Perumahan Mustika : DPBK, Tagana dan Relawan mendirikan tenda untuk dapur umum, untuk RW 10 warga diungsikan dimasjid, mushola dan ruko, Kekuatan 2 Unit tangki air bersih, 2 Unit perahu karet, 1 tenda dan mengirim logistik berupa air mineral, mie instan dan beras - Total Relawan : Damkar 23 orang, Tagana 15 orang, Relawan Masyarakat 14 orang dan unsur Muspika dan Muspida -Kebutuhan Mendesak:Ds. Cirumpak membutuhkan 4 unit tenda, 2 unit air bersih serta kebutuhan logistik *Kondisi Mutakhir: -TMA di Kec. Kronjo 1,5 Meter -700 warga mengungsi di tenda darurat",,,,,,,,,,,
258,Banjir,11/13/2013,18:00 WIB,106.867,-6.22996,"RW.01,02,03,04,05,07,08 Kel. Kampung Melayu Kec. Jatinegara Kota Jakarta Timur",Nihil,Nihil,*Kondisi Mutakhir: -TMA 10 ﾖ 20 cm -Rumah terdampak genangan air 952 KK/2620 jiwa *Kronologis: -Akibat luapan pintu air Manggarai *Upaya: -BPBD setempat sudah mensosialisasikan kepada masyarakat untuk waspada banjir,,,,,,,,,,,
